lat,long
0.9114689942973655,103.39970759479178
81.89550289887595,21.403488409374404
63.24570126960052,-37.704999915334184
-56.40809395821355,-43.70949049431087
44.58127048340134,4.279708179381515
33.05790315996289,124.71323593816294
-49.557097345752354,176.78723782015174
65.48913257530458,61.44545937041778
68.12808931900466,-169.714112678388
-83.53746205090904,88.68942270497496
-31.214528361260015,-71.57969692351892
-76.06444874836323,-41.45523214761741
65.561123521625,-139.133850207028
-84.63554713335682,54.45427815189163
-44.70128096306352,-46.021938310654235
27.93724551844126,85.18750331698732
78.35635918279428,-43.88310914538761
50.46249345180564,-60.035478343981126
-61.027340885180564,166.0822257899427
-17.624518291223808,-17.712385783050877
-5.223438651389955,159.02050505750947
6.781908651945258,-116.01975508607138
60.47075741988536,118.21241868451176
17.660336515186984,-162.38172919317532
-23.72822832086301,3.336870665252974
-72.77726244837092,-150.24674096840224
68.5917929542004,26.2453399053515
-2.568336481069025,139.60131149784644
53.41425439698625,132.22079157933132
88.7524176654345,88.34261185524315
61.518138793154066,125.38928366656432
72.8838889068993,155.71980577588153
-43.7895606429537,137.83733955163564
-3.8779042481245227,-10.782488180435251
36.57659416908224,12.096526358053808
-44.29604663498056,-169.1865184244071
55.48047317792245,-130.0596992690414
2.037451736877955,-27.26631560811552
-27.132383687883312,164.78768417649604
66.95529721358841,72.93505770588342
1.2637700988598226,41.84211879584234
-56.93657719288722,10.316321615803304
16.377480313926966,7.736340415768041
-45.41736865934499,138.9255435499336
33.373626142521275,-150.15779475741897
-4.8432799749662365,50.4909388876836
-0.5727617728645527,28.057011673717398
89.68873972657113,-15.066287953662453
-31.97931719883085,91.30613849654912
62.79127895874413,-164.88364786357312
-56.184492284319994,27.450169612624876
-62.73236461862112,-9.602200582707354
-58.12568170116237,-174.8218856136111
28.80799268661056,-7.6646897370734735
16.852142456203268,-69.68860621799406
52.646068205804426,148.83065313160057
10.743977508478352,-160.33587947423254
-10.312566428944294,164.1809822529981
22.023545349322475,-80.07279935482455
-37.34286337875892,54.28607631374447
-52.868740098844356,-5.057980945431012
8.48981494427376,-159.64465030059034
-43.70578632580022,82.1578947498785
66.27494779052341,69.92141983899239
23.54561228948438,-77.23921941212735
-59.68125043337399,-150.9826852359841
12.335457814813452,5.474209095150854
-47.93549780854423,-69.94670852453584
-37.441378819739995,86.88681465702189
59.290343074558336,-12.038243806143953
77.81904596396288,-9.99931206517067
70.0454689741955,40.02720839492807
84.6595208136701,96.96551425125352
-86.08645557364221,-24.779436689536084
19.259543300720267,158.19169211462082
15.612354398202143,68.99082186718445
-75.15305145494173,-107.02671292960002
80.17821903483616,-92.46466750266458
77.52248499941291,59.15605374026356
-37.609075094386434,-81.48919810929672
-51.6320408065773,-121.60897078045957
-30.76220373808713,-175.19826322179716
-57.34556152975537,-33.63620576948574
80.32074530179284,152.75280636321816
-69.6895628300081,27.036030268713148
45.7347745005662,-51.81411959463384
-83.78654153833108,22.477436878766696
-26.768473956003426,-109.3252528476699
75.61023735357526,-68.69724269357432
-15.260347352851895,80.74098478025809
-7.26458868900761,149.06796379122818
74.67828153287874,93.88771366969735
61.85536037495456,38.891754015097064
-21.93325123488644,163.63392288247962
-56.384332303734865,-50.55167666538037
-52.30008983691357,-73.48069321614186
-20.476662722024045,139.0030439300508
-61.716873525148415,-145.83077479349086
1.957888680125265,105.67312762844222
-8.396903169806137,10.603609898367637
-78.93395359255425,-114.97010123711017
51.517823755605946,162.95280401986008
80.19555387008973,-117.00771599515576
1.6709692207021476,29.907580114668292
-63.87766108480956,45.37752509962402
22.21507624779875,-90.72655496704887
56.16571713603119,-56.49051906342157
3.1554844459191997,-96.49043855941682
-0.7214953375629563,-121.67042609632902
18.31153350763988,98.62761351247593
77.40460262422707,140.2919145073136
-59.58922498128793,-94.60267185005253
-17.201357500755975,-105.43644764882161
-10.072351742687076,24.491095875893677
-66.50616040967779,61.94648549441345
-81.24109370625399,-144.67589196311303
14.224245764141983,-80.57735414714986
-24.107229656788746,-89.25029780826617
-87.8169037563358,-86.26729426055373
39.92361431561909,75.61272748131688
81.05520804863306,-129.15136835750184
53.3711129730072,-158.60391579243728
-35.79798356309897,-145.2632107296268
-0.8930996728851426,93.41301933599084
-36.29234681626107,-26.857989340782495
13.720135808065166,-148.4295334065417
-22.151426783660824,-79.63318026779277
-23.78021617629466,109.78961352711389
-65.00650985924094,-90.99448398277754
